医	1273152
药	1060355
院	979049
公	739327
司	733112
有	558845
限	554758
生	492025
卫	438282
区	393763
中	379259
市	367516
大	300945
州	261779
房	247795
康	241363
业	233300
南	220512
疗	215324
社	203388
心	193932
科	191076
县	186714
健	178117
西	176223
山	168109
务	162621
东	160661
服	160583
北	156081
江	155801
制	151701
店	147747
海	144410
安	141485
镇	136040
省	134378
所	123694
阳	122314
民	114550
器	113227
械	110336
广	109342
河	102915
新	100920
技	99195
京	97659
人	91698
城	91003
华	90023
堂	89238
保	87732
天	87445
第	86477
诊	82388
上	74509
湖	74385
宁	72869
厂	72308
站	67728
学	67536
妇	65658
局	62868
品	60961
国	56187
理	55313
德	55207
龙	54413
和	54397
平	53610
管	53149
三	52924
林	52463
福	52423
川	51780
长	50723
街	50608
四	50397
一	49915
金	49579
庆	48816
口	47578
幼	46128
家	45585
仁	44956
苏	44861
济	44784
泰	44180
二	41380
兴	40991
都	40640
云	40495
道	40021
集	39053
连	38826
武	38805
乡	37950
成	37799
附	37231
重	37202
监	36416
源	35596
瑞	35267
属	34949
津	34892
石	34740
美	34370
合	33677
青	33240
物	33186
汉	32802
分	32654
股	32470
团	32440
明	32363
通	32218
路	31921
桥	31413
吉	31354
庄	31257
百	30856
昌	30512
建	30481
尔	30172
水	29298
博	29223
门	29014
同	27996
春	27990
贵	27668
份	27440
村	27369
沙	27245
深	26671
发	26594
台	26405
化	26142
永	26115
徽	26050
浙	26028
食	25911
高	25575
乐	25376
圳	25031
丰	24983
红	24969
宝	24784
开	24637
信	24628
达	24155
港	24096
任	23619
杭	23562
万	23295
惠	23263
九	23168
锁	23135
材	22908
方	22771
爱	22343
园	22226
黄	22114
太	21952
腔	21522
责	21515
利	21391
会	21376
临	21317
益	21151
白	20708
陕	20682
正	20679
设	20645
滨	20470
光	20469
内	20420
郑	20361
工	19968
产	19559
溪	19444
岛	18768
备	18735
马	18308
顺	18236
子	18100
花	17806
普	17735
五	17697
盛	17589
泉	17557
清	17407
沈	17366
神	16998
兰	16987
恒	16874
原	16505
嘉	16501
里	16425
辽	16312
十	16207
特	16157
张	15739
常	15724
哈	15629
头	15479
儿	15474
王	15463
润	15231
元	15168
用	15034
老	15033
研	14891
定	14800
复	14709
营	14468
昆	14438
星	14327
田	14279
浦	14023
肥	13896
泽	13830
资	13694
鑫	13679
草	13675
军	13619
双	13521
宜	13476
骨	13377
小	13225
文	13190
古	13139
地	13127
总	13081
塘	13020
联	12987
甘	12935
众	12824
义	12782
威	12768
关	12708
香	12538
洲	12528
病	12324
峰	12242
祥	12214
远	12167
究	12136
力	12113
佳	11946
亚	11851
商	11810
玉	11792
波	11655
汇	11633
眼	11564
宏	11528
男	11389
寿	11379
蒙	11303
富	11125
童	11080
世	11019
诺	11000
黑	10965
夏	10941
询	10853
咨	10812
坊	10755
珠	10708
投	10700
圣	10630
校	10629
罗	10616
督	10581
专	10576
邦	10548
隆	10516
诚	10401
莞	10397
无	10367
陵	10301
温	10299
精	10293
肃	10271
湾	10155
氏	10104
徐	10048
立	10029
厦	9997
六	9989
丽	9948
齐	9860
松	9817
唐	9681
淮	9622
术	9604
岗	9600
丹	9582
荣	9508
岭	9445
景	9417
凤	9386
字	9364
