县	1452
区	1086
市	699
族	197
山	182
州	173
治	160
自	159
城	157
阳	144
江	126
安	123
南	122
开	110
新	104
发	97
河	87
平	84
东	83
宁	80
济	77
技	74
术	74
西	73
经	69
海	67
高	56
龙	56
旗	54
尔	48
川	47
湖	47
大	46
水	46
北	45
兴	44
业	43
昌	42
武	41
德	40
临	39
台	39
林	39
产	36
永	36
金	36
源	35
长	35
中	34
口	33
溪	33
化	32
云	31
石	31
丰	30
和	30
克	29
都	28
陵	28
乡	27
吉	27
定	27
巴	27
拉	27
清	27
青	27
家	26
苗	26
通	25
古	24
港	24
阿	24
乌	23
兰	23
华	23
白	23
省	23
原	22
彝	22
沙	22
乐	21
广	21
庆	21
回	20
天	20
泉	20
特	20
镇	20
门	20
黄	20
合	19
达	19
顺	19
哈	18
子	18
宜	18
田	18
园	17
土	17
蒙	17
连	17
马	17
上	16
双	16
康	16
明	16
曲	16
木	16
泽	16
滨	16
隆	16
三	15
塔	15
文	15
松	15
桥	15
汉	15
沁	15
泰	15
浦	15
玉	15
理	15
罗	15
藏	15
丹	14
五	14
仁	14
关	14
凤	14
建	14
洛	14
满	14
福	14
苏	14
义	13
宝	13
富	13
尼	13
峰	13
布	13
春	13
津	13
瑶	13
远	13
里	13
保	12
博	12
右	12
嘉	12
岭	12
岳	12
左	12
惠	12
湘	12
盐	12
秀	12
管	12
红	12
花	12
万	11
丘	11
会	11
利	11
勒	11
太	11
岛	11
张	11
普	11
民	11
洪	11
潭	11
甘	11
衡	11
邑	11
阜	11
集	11
靖	11
黎	11
伊	10
依	10
元	10
吴	10
夏	10
威	10
宿	10
寿	10
工	10
怀	10
景	10
池	10
沧	10
淮	10
灵	10
绥	10
萨	10
亭	9
信	9
傣	9
前	9
同	9
唐	9
商	9
坪	9
头	9
孜	9
察	9
崇	9
延	9
梁	9
玛	9
甸	9
翼	9
肥	9
范	9
荣	9
贡	9
边	9
辽	9
道	9
铁	9
阴	9
鲁	9
井	8
什	8
余	8
呼	8
固	8
塘	8
宣	8
岗	8
庄	8
扎	8
晋	8
格	8
榆	8
沂	8
洲	8
温	8
湾	8
示	8
营	8
贵	8
鄂	8
铜	8
霍	8
鹤	8
九	7
侗	7
内	7
冈	7
周	7
善	7
图	7
地	7
坡	7
多	7
宾	7
屏	7
屯	7
常	7
库	7
店	7
成	7
抚	7
斯	7
方	7
日	7
昭	7
望	7
柳	7
梅	7
正	7
珠	7
纳	7
莱	7
襄	7
谷	7
资	7
锦	7
陆	7
麻	7
光	6
坊	6
坝	6
密	6
徐	6
托	6
朝	6
来	6
树	6
桂	6
桃	6
泸	6
浩	6
渭	6
漳	6
祥	6
科	6
秦	6
郑	6
雄	6
鹿	6
齐	6
七	5
仙	5
伦	5
佤	5
全	5
喀	5
四	5
国	5
墨	5
容	5
寨	5
峡	5
当	5
彭	5
徽	5
恩	5
政	5
杭	5
桐	5
沟	5
泗	5
洞	5
流	5
游	5
环	5
益	5
盘	5
矿	5
祁	5
章	5
竹	5
米	5
美	5
肃	5
胜	5
良	5
芜	5
芦	5
英	5
荔	5
莲	5
虎	5
行	5
裕	5
赤	5
遂	5
邵	5
银	5
锡	5
陇	5
雅	5
雨	5
静	5
颍	5
饶	5
鸡	5
黔	5
一	4
下	4
丽	4
二	4
京	4
代	4
体	4
修	4
六	4
农	4
凉	4
凌	4
卫	4
名	4
后	4
咸	4
垣	4
塞	4
壁	4
奉	4
孝	4
孟	4
封	4
岚	4
岩	4
峨	4
干	4
庐	4
思	4
房	4
扶	4
施	4
无	4
朔	4
柏	4
柯	4
桑	4
楼	4
汇	4
汝	4
汾	4
沈	4
波	4
泾	4
滦	4
潮	4
潼	4
澄	4
濮	4
琼	4
瑞	4
皇	4
盖	4
盟	4
祜	4
神	4
禹	4
综	4
肇	4
苍	4
茂	4
荆	4
蓬	4
蚌	4
路	4
辉	4
迁	4
邯	4
郭	4
郸	4
野	4
钟	4
钦	4
雁	4
霞	4
风	4
香	4
鱼	4
黑	4
于	3
交	3
仓	3
任	3
佛	3
作	3
佬	3
侯	3
八	3
公	3
剑	3
加	3
包	3
卡	3
叶	3
嘎	3
埠	3
堰	3
壮	3
奇	3
奎	3
如	3
始	3
姑	3
姚	3
娄	3
宽	3
尖	3
巩	3
师	3
应	3
府	3
强	3
忻	3
扬	3
承	3
揭	3
昂	3
昆	3
易	3
星	3
朗	3
村	3
果	3
枝	3
枣	3
桦	3
棱	3
楚	3
横	3
氏	3
汤	3
沅	3
洮	3
洱	3
浑	3
浪	3
浮	3
涧	3
淄	3
深	3
淳	3
渝	3
渠	3
渡	3
滁	3
滩	3
潍	3
灌	3
烟	3
爱	3
牟	3
牡	3
独	3
王	3
现	3
瓦	3
留	3
登	3
皋	3
眉	3
睢	3
礼	3
穆	3
站	3
紫	3
绵	3
羌	3
群	3
翔	3
翠	3
老	3
至	3
舒	3
色	3
若	3
菏	3
蒲	3
蓝	3
蔡	3
许	3
象	3
贤	3
赉	3
赣	3
越	3
车	3
辖	3
运	3
进	3
邢	3
那	3
邱	3
陕	3
陶	3
雷	3
鞍	3
顶	3
额	3
首	3
鼎	3
鼓	3
为	2
乃	2
乳	2
乾	2
亚	2
从	2
仑	2
仡	2
仪	2
休	2
伯	2
佳	2
傈	2
僳	2
充	2
共	2
冀	2
冠	2
冶	2
冷	2
划	2
则	2
力	2
勃	2
勐	2
勤	2
千	2
卓	2
卢	2
印	2
历	2
友	2
叙	2
召	2
各	2
君	2
吾	2
喇	2
喜	2
囊	2
圩	2
埔	2
堡	2
夷	2
委	2
婺	2
宏	2
宗	2
官	2
寺	2
寻	2
射	2
尉	2
小	2
尚	2
尧	2
尾	2
居	2
岑	2
岱	2
岸	2
崖	2
嵊	2
嵩	2
巨	2
巫	2
年	2
廊	2
弋	2
弥	2
彦	2
循	2
心	2
志	2
忠	2
怒	2
息	2
感	2
慈	2
戴	2
拜	2
振	2
措	2
提	2
撒	2
改	2
敦	2
斡	2
旅	2
旌	2
旬	2
旺	2
曹	2
月	2
本	2
权	2
杜	2
杨	2
柘	2
查	2
柱	2
柴	2
栖	2
栗	2
栾	2
桓	2
梓	2
梧	2
梨	2
椒	2
榕	2
次	2
步	2
汕	2
汪	2
汶	2
沭	2
沽	2
沾	2
沿	2
洋	2
浔	2
涞	2
涟	2
润	2
涪	2
涿	2
淇	2
湛	2
湟	2
溧	2
漯	2
潘	2
潜	2
潞	2
澧	2
焦	2
照	2
牛	2
犁	2
班	2
璧	2
瓯	2
界	2
番	2
疏	2
皮	2
直	2
相	2
碑	2
磐	2
社	2
票	2
禄	2
禾	2
积	2
繁	2
级	2
结	2
绛	2
维	2
绿	2
罕	2
翁	2
聂	2
腾	2
舞	2
舟	2
船	2
节	2
芒	2
芝	2
芬	2
茅	2
荥	2
荫	2
莒	2
萧	2
蕉	2
虞	2
融	2
衢	2
观	2
觉	2
诸	2
谢	2
谯	2
豫	2
贺	2
赛	2
赫	2
辛	2
辰	2
迎	2
逊	2
遵	2
邹	2
郧	2
部	2
钢	2
锋	2
镶	2
闻	2
闽	2
防	2
陈	2
陉	2
随	2
革	2
韶	2
驻	2
驿	2
魏	2
鲜	2
鹰	2
麟	2
麦	2
默	2
丁	1
丈	1
且	1
丛	1
两	1
个	1
主	1
久	1
习	1
互	1
亨	1
亳	1
仆	1
介	1
令	1
仫	1
们	1
仲	1
伍	1
伟	1
伽	1
偃	1
偏	1
儋	1
儿	1
兖	1
党	1
兵	1
其	1
册	1
冕	1
军	1
冲	1
净	1
准	1
凭	1
凯	1
凰	1
刀	1
分	1
列	1
刚	1
创	1
劝	1
功	1
务	1
助	1
勉	1
匀	1
医	1
十	1
单	1
卧	1
即	1
厂	1
厢	1
厦	1
及	1
叠	1
句	1
吐	1
向	1
吕	1
含	1
启	1
呈	1
员	1
品	1
响	1
嘴	1
噶	1
团	1
围	1
圈	1
圣	1
圳	1
场	1
坂	1
坎	1
坛	1
坤	1
坻	1
型	1
垒	1
垦	1
垫	1
埇	1
域	1
基	1
堂	1
堆	1
墅	1
增	1
壤	1
壶	1
复	1
外	1
央	1
夹	1
奈	1
好	1
妃	1
姜	1
嫩	1
孙	1
孚	1
宇	1
宕	1
宛	1
实	1
审	1
宫	1
寒	1
将	1
尤	1
屈	1
屿	1
岐	1
岔	1
岢	1
岫	1
岷	1
峄	1
峒	1
峙	1
峪	1
峻	1
崂	1
崃	1
崆	1
巍	1
巢	1
巧	1
底	1
